Square Customer ID,Salesforce Contact ID,First Visit,Last Visit,Transaction Count, Total Spend ,Email Subscription Status
7VHC4YHE0H5CSE1TZ83AZF0BX8,,5/1/2021,5/1/2021,1,,unknown
101HMQBE0N3CDB5XZS2DZAWA70,,3/23/2021,7/1/2021,2,$65.00 ,unknown
D86A400XVN0DXBWV2N31DAJDX4,,2/19/2022,2/19/2022,1,$265.00 ,unknown
7NS47KVHDD5AXEA3FE4ZT25QN4,,12/3/2020,12/3/2020,1,$45.00 ,unknown
1G8VW60T8D2NB1W7EN6D3B3FW8,,2/6/2021,2/6/2021,1,,unknown
WTDR8QMAV144Z6EEK3EXJESKBR,,3/22/2022,3/22/2022,1,$350.00 ,unknown
JD4HW1WHXS4PQBKVR194JBAQJ4,,5/27/2021,5/27/2021,1,,unknown
BETQSMQAGS11QDFQAA1NW4D61G,,6/21/2022,6/21/2022,1,,unknown
ZHT9GK0C857AQ7Z97CPFSSVKQW,,4/2/2021,4/2/2021,1,$20.00 ,unknown
FGGXAA90MH2H3FBJCSVFY9DJV8,,5/22/2021,5/22/2021,1,$250.00 ,unknown
GDGSP5RA816QH7SF3YM33Y2Q40,,4/3/2021,4/3/2021,1,$300.00 ,unknown
YR6JHXZBQD1GBDS6NCRMQ2V9QC,,2/8/2022,2/8/2022,1,,unknown
2EK2A83XTX38PW6NAT6Z8XQXY0,,2/10/2017,12/3/2021,2,$70.00 ,unknown
P7RQB97HTS6X5FWAZMWHAAV9E0,,3/26/2021,3/26/2021,1,,unknown
RTEX5SRP9S23H45V82GG5XQRTG,,8/5/2022,8/5/2022,1,,unknown
HY3E4X8KG503S8ZSA96M143MDC,,7/20/2021,7/20/2021,1,,unknown
SE8NAN607D2FZ91C1F1K3HPHF8,,5/4/2021,5/4/2021,1,,unsubscribed
G299G9F4P53V3EYR28VVPPBT2C,,7/24/2021,7/24/2021,1,$39.00 ,unknown
JT0HTGC9ND6V7AB5D6SXC39MW8,,1/16/2021,1/16/2021,1,$140.00 ,unknown
2FRAK9Z5FS1CSBVPJ7D0M6FNTM,,7/8/2021,7/8/2021,1,,unknown
M683QZD8612THE7MRBNVVR6GG4,,4/12/2022,4/12/2022,1,,unknown
MMBP63QBJS22NDH5K8CQPQ4QF4,,2/23/2021,2/23/2021,1,$41.00 ,unknown
NNCDX1XWDN24533MRA2H3YC6R8,,6/10/2021,6/10/2021,1,,unknown
P2X90H8Q3X5410H0XKMVNWZX54,,7/2/2021,7/6/2021,2,$65.00 ,unknown
M2JHFVQ3W15AX7XJYHT3F7D8Q0,,10/12/2021,10/12/2021,1,$25.00 ,unknown
G508J9PHPN2PV84XXR95MB6T10,,2/26/2022,2/26/2022,1,$305.00 ,unknown
YDSY6R5XKH5E97H3C6AJ3MHBSR,,2/15/2022,2/15/2022,1,$50.00 ,unknown
9H0CFS0W5S2XBF8BPFQ2G532C8,,6/1/2021,6/1/2021,1,$11.00 ,unknown
WXGAZDN2K55MHF5TC8MRNS9KV8,,7/27/2021,7/27/2021,1,,unknown
3FVF6DTB613S9BP4M7JMYJ29T8,,10/9/2020,10/9/2020,1,$100.00 ,unknown
6MXY5HM30RG34HZRNQFZ3Z4RFW,,10/11/2022,10/11/2022,1,,unknown
Q55XTS29AS4RH6C1DWW3Y28YH8,,8/17/2021,8/17/2021,1,$150.00 ,unknown
TGHTZD083H1NQ0K1Q3CBG2KSG4,,12/4/2020,12/4/2020,1,$15.00 ,unknown
BMWG7PVWN563139V4X274NHKT4,,2/27/2020,2/27/2020,1,$9.00 ,unknown
WGG1KGKE5H5QV7FATY6GE3TZT4,,1/25/2022,1/25/2022,1,$94.00 ,unknown
3F47H822WD2CH4YJ4PM83T1K5R,,11/27/2020,11/27/2020,1,$200.00 ,unknown
JCZFEWZCBN4EBBV69HRYBYV838,,12/23/2021,12/23/2021,1,$45.00 ,unknown
RJG7T9P4V16BD1SWYGG2RWJWMG,,3/18/2021,3/18/2021,1,$20.00 ,unknown
DW7WNYKJ893X9B5CCKNN4S25K8,,4/27/2021,4/27/2021,1,$8.00 ,unknown
40DCZ2FEP15MH2N4H9TJZCMNS0,,12/10/2020,12/10/2020,1,$300.00 ,unknown
EYW36QD21160D0879Q2AMT6FRR,,2/27/2020,2/27/2020,1,$219.00 ,unknown
JY179K6YMX6Q94S714T3SWP9YR,,10/30/2021,10/30/2021,1,$100.00 ,unknown
G0G3G9R63N1D17D5XQ2K6EV2K4,,12/28/2021,12/28/2021,1,"$2,850.00 ",unknown
1PDWJ1JYN92WV388YA4AVKYCQ0,,6/7/2022,6/7/2022,1,$20.00 ,unknown
KFFA1Q358D293736TNHGB2GPA8,,7/7/2022,7/7/2022,1,$300.00 ,unknown
Q2BAFZ5TEH46F234WNSBCHZGNC,,4/26/2022,4/26/2022,1,,unknown
HZH3RVR0551072RVFVR3DXH5RW,,5/20/2022,5/20/2022,1,,unknown
3AQ5JJETD95DS1YRTAP0C4Q7E8,,7/30/2020,7/30/2020,1,$100.00 ,unknown
9K9M8DD68EV8XYQF0Y2ZAK35KW,,3/14/2023,3/14/2023,1,$425.00 ,unknown
VS41RY04Q512Z9ZQZBN7A5P9W4,,4/26/2022,4/26/2022,1,,unknown
XZNDX2GNYD1950QSV15Q7XSTRC,,5/20/2022,5/20/2022,1,,unknown
JG8809Y0YD4AH9879CFF33ZK84,,5/14/2021,5/14/2021,1,,unknown
BSGM7BE42X3SSBBPG74A38YXZC,,7/8/2022,7/8/2022,1,,unknown
VAAT3VA17N73DBKAY8DM5V19HC,,6/4/2022,6/4/2022,1,,unknown
HHTQ2CMN455KH4ZA6AF196ZR8M,,5/4/2022,5/5/2022,2,"$2,640.00 ",unknown
GMERGQEHEN0X90ESDYZZ3C4WY4,,6/3/2021,6/3/2021,1,$38.00 ,unknown
CCEJG8B23H5D4EY5YFYPSVG4AR,,9/23/2022,9/29/2022,2,$34.00 ,unknown
GGEZ4PG6Q56JBDS69RK7GPGN84,,8/13/2021,8/13/2021,1,$250.00 ,unknown
QN8EDRZNY126Q86BBA57Y2DMS0,,5/21/2022,5/21/2022,1,$300.00 ,unknown
YSWRJ1QEV15SZAAV9F9FV1G3HW,,1/28/2021,1/28/2021,1,,unknown
Z3H8PZ1Z3YMFV2KVQJQFCDXYW4,,2/25/2023,2/25/2023,1,,unknown
ZRCBENA0593ETVN0QPM10RFNE4,,3/14/2019,3/14/2019,1,$60.00 ,unknown
6DG3YRC76538H2K82XKXR8A1N0,,3/30/2021,3/30/2021,1,$15.00 ,unknown
9BXDKTRC2N2ZQ0MXYN4P8361SM,,5/29/2020,5/29/2020,1,$200.00 ,unknown
Z32WPN93RD6NV65ZXEGJSRYH1C,,7/30/2021,7/30/2021,1,,unknown
NR9CXFCZ8H008Z1GSJHJXFETF8,,10/12/2017,10/12/2017,1,$165.00 ,unknown
8HYMAYY0F91HV5D08020TAQ46C,,9/1/2020,9/1/2020,1,$225.00 ,unsubscribed
E62XFCCW7N3B14Q0TKR3FG0Z98,,12/10/2020,12/10/2020,1,$36.00 ,unknown
PD91KH5W413PH33PQ0MA5ZM3H0,,7/6/2021,7/6/2021,1,$305.00 ,unknown
1XSXBFNVH15A59TDYCCE07EKMW,,5/6/2021,5/6/2021,1,$20.00 ,unknown
ASNAHASAPN1PH5YRGGR0CBZRRG,,4/8/2021,4/8/2021,1,$225.00 ,unknown
B3HJ1T8Q755SV4BVG59P18AG8W,,4/12/2022,4/12/2022,1,,unknown
800CN7441H3YV5C330VMPZM07G,,9/21/2021,9/21/2021,1,$45.00 ,unknown
5M6CWS1CS96DF2GZWT2VQKDYRM,,9/11/2021,9/11/2021,1,$235.00 ,unknown
1YTX9N660Q5AN1JNWYT4EKJ9RW,,1/24/2023,1/24/2023,1,,unknown
ZGPT5T6MC518Q169GXHR8G3GWM,,3/27/2021,3/27/2021,1,,unknown
BJY8G59ZG11E797VPQMS8C8W6W,,7/31/2021,7/31/2021,1,$450.00 ,unknown
9XG47FFCM8BXDB725ZDFKCRP3M,,10/18/2022,2/10/2023,3,,unknown
8WBVS64V0H1TZ0BVB1WCS86Z2W,,10/2/2021,10/2/2021,1,$120.00 ,unknown
90EEVW04GS6KD39A67MVBJZA24,,5/18/2021,5/18/2021,1,$20.00 ,unknown
2VA5S48VAD40G071PKKNWXENNW,,8/20/2022,8/20/2022,1,$300.00 ,unknown
W9AVF58D9S32789DEJPV1Z2M7C,,8/7/2021,8/7/2021,1,,unknown
P1CZRP6YGH2F19BR7ST1G4WAZR,,10/1/2020,10/1/2020,1,$66.00 ,unknown
TD4E56E3BD09RXB3HMVDKS42QG,,9/5/2018,9/5/2018,1,$50.00 ,unknown
8JCFJ25XBN1836DKY8RSHSNT80,,10/20/2020,10/20/2020,1,$11.00 ,unknown
9HJ1MZBTN15RS6RF8M5B85QMMR,,3/8/2022,3/8/2022,1,$265.00 ,unknown
V4WTQNN8ZN3DHCX207BH34RNBC,,2/12/2022,2/12/2022,1,,unknown
ZDCHNE749S3JD1MAPN78JN7RWW,,2/27/2021,2/27/2021,1,$50.00 ,unknown
42STVTVMC16E7AD7EEEE7ZJ94G,,6/4/2021,6/4/2021,1,$25.00 ,unknown
NXM9DD1NAH5CFDFPF4NGKH9BS4,,9/16/2021,9/16/2021,1,$11.00 ,unknown
ZTAR9HXNS96MQ5Z95BT692T4QM,,12/31/2020,12/31/2020,1,$5.00 ,unknown
137F4514P94BB1CMN8BDGCEAYW,,5/22/2021,8/19/2021,2,$35.00 ,unknown
MHF550MQFD25F7NYTAEFNTDV1W,,12/21/2021,12/21/2021,1,$250.00 ,unknown
9A9CHRZZVS16N39A78JP7E8DT4,,2/25/2022,2/25/2022,1,,unknown
QXWQJPGFEFE87ZJP9SA1K5XJC0,,10/6/2022,1/26/2023,3,$143.00 ,unknown
2446TKPD490X52GHJ1Y9CPRDP4,,12/9/2021,3/3/2022,2,$300.00 ,unknown
4MPVCH7V193SF990CMA4JK5TE8,,9/30/2022,9/30/2022,1,$649.00 ,unknown
533R50575D0SB79TR3HB4T89N4,,5/11/2021,5/11/2021,1,$8.00 ,unknown
MXZ68DE3C15RNCPB1FFE5MAJRG,,4/20/2021,4/20/2021,1,$15.00 ,unknown
08ZGBA9HAN7Q79THZ29KWTPBBC,,3/8/2022,3/8/2022,1,$315.00 ,unknown
EMQEKKJJZ96MXES7448DQZPY08,,3/13/2021,3/13/2021,1,,unknown
WPRH8T3X294X50BG6FDY5K567C,,4/17/2021,4/17/2021,1,,unknown
MEB7H3MNR95FF9DAKY7Q91S8AM,,8/12/2021,8/12/2021,1,,unknown
5J8RQV5FQ51JZDH4F493FNN8M8,,7/27/2021,7/27/2021,1,$300.00 ,unknown
DSA73S2HQN2XK89J51XPE053N0,,1/14/2023,1/14/2023,1,$400.00 ,unknown
52KC0MHYDS4VX61K1B5FVRBNKW,,7/30/2021,7/30/2021,1,,unknown
8D5VMZ86Z110Q1FGBQ3RPD1MVC,,10/4/2022,10/4/2022,1,$88.96 ,unknown
NAAFXGRSWS1GQ3B49NPMM846E4,,8/20/2021,8/20/2021,1,,unknown
J69N25M9J13SS04TMF7SSZFSKM,,3/27/2021,3/27/2021,1,,unknown
QGZHT3VHD14AD5CAX7A7NQQ5W0,,8/4/2022,8/27/2022,2,$654.00 ,unknown
NSCW5MKRF15X1F560D9HN6ZNXG,,8/27/2022,8/27/2022,1,$635.00 ,unknown
0N72BQEATH02B64JVBBGH7FAFM,,12/22/2020,12/22/2020,1,$100.00 ,unknown
FRMKF6T5612ZQBPD337SMAC8FR,,10/12/2021,10/12/2021,1,$250.00 ,unknown
D2FM7PFJPH3PNC5W5AYYDY97XC,,6/24/2021,6/24/2021,1,$35.00 ,unknown
RZ0P32CWH55CKD2KVWEB0X4K8G,,8/9/2021,8/9/2021,1,,unknown
63RGWNTB6N7JZ8936JJB6HZ078,,10/2/2021,10/2/2021,1,$350.00 ,unknown
P1T15FGVVH0C31GVPBMHQHDRG0,,7/8/2021,7/23/2021,2,$470.00 ,unknown
25YX21RXHX28KC8Z5ES6ZEHP44,,3/31/2022,4/15/2022,2,$595.00 ,unknown
MB1M4T55T95319FX17QYDV3QNG,,4/17/2021,4/17/2021,1,,unknown
KJCC3SXH6S0SKF10SFCWBNTC0W,,10/29/2021,10/29/2021,1,,unknown
E44TCF0ZVYF85W01BF2KH9HBCR,,10/18/2022,10/18/2022,1,,unknown
RR6CH3BM4S791DSRA8YX7X7NNC,,5/31/2022,5/31/2022,1,$350.00 ,unknown
3BXM68FWZX70F2QDCXGD4KB1B0,,9/2/2021,9/2/2021,1,,unknown
36Y6EW76A90PS8YHSGJXHK2BF0,,10/26/2021,10/26/2021,1,,unknown
3HRFKT731N4JK2ZJ643HR7QKHM,,5/15/2021,5/15/2021,1,,unknown
7NF82MMF193PD5AXM6VFMBYC84,,3/27/2021,3/27/2021,1,$15.00 ,unknown
WEB58S7TAX2ADC9YMX878GRR54,,3/17/2022,3/17/2022,1,$250.00 ,unknown
F88JEJ3C3N01332T24DXJW6VNR,,4/22/2021,4/22/2021,1,,unknown
9Y3ZJB2J257QV973QCHMNKBKCM,,4/27/2021,4/27/2021,1,,unknown
YYA000WWDX0NZ8G7STRDBM1WN4,,11/23/2021,11/23/2021,1,,unknown
9YF2X809Z3E3YXPN4H8XWRJFRW,,10/13/2022,10/13/2022,1,,unknown
Z6M3GG1C055FX9EF2GDVC5089G,,4/29/2022,4/29/2022,1,$80.00 ,unknown
QHS21N1RBN6P78MD9KA88HD92R,,9/28/2021,11/23/2021,2,$106.00 ,unknown
ZJAJ5BT89XMEEMS227KYYCY834,,8/19/2022,8/19/2022,1,,unknown
4BBC64PFAS1MWKFFDPT0WA01BR,,2/21/2018,2/21/2018,1,$100.00 ,unknown
R91Y9Y32KH0SF2TVW4AKCW91Q0,,8/13/2021,8/13/2021,1,,unknown
W0D4GWXJ8X3FXBDFHWWQ5801H8,,1/29/2022,1/29/2022,1,$315.00 ,unknown
B2552H1YCX11MWJM71H4JTEW5C,,12/23/2017,12/23/2017,1,$160.00 ,unknown
KRBWV0R76TXA1PN0W2SEGZ7NV0,,3/3/2023,3/3/2023,1,$5.00 ,unknown
DC6YFYXKJN10KBN8TA034H16XW,,2/23/2021,2/23/2021,1,,unknown
2DEDB4W1P10VH16CZSWKKPASFW,,7/16/2021,8/3/2022,3,$261.00 ,unknown
9Z75NQTW356B14A4W4CHN979YW,,9/11/2021,4/27/2022,3,$457.00 ,unknown
4SYB7QXK657TVDTKY5MG4DK4S4,,3/2/2021,3/2/2021,1,,unknown
ZATY2AB4FPP9BTNKMW7XDQH6Y8,,12/30/2022,12/30/2022,1,,unknown
CD1HSERESD4SK4M09ZB0QJNA14,,5/4/2021,5/4/2021,1,,unknown
9TP74JDPFX7SZFSJMNG10ZG4RC,,9/15/2022,9/15/2022,1,$66.00 ,unknown
RW2SN618GS5KQ24S3KCPWXG0N8,,10/19/2021,10/19/2021,1,$50.00 ,unknown
B1H636SS8AXGGF88CF729MPJ1M,,9/27/2022,9/27/2022,1,,unknown
CTZMZP4JGD4SX5P822J4HNJ6RC,,8/9/2022,8/9/2022,1,$515.00 ,unknown
JQMJ6DRABD2SK1EC4JEFHM7KH8,,4/22/2021,4/22/2021,1,,unknown
M71PVDVGV570SB7CVKXVPPW8V0,,2/25/2022,2/25/2022,1,,unknown
MP27CNPJSH0RX5TWHZ01Y4EFSM,,3/18/2021,3/18/2021,1,$15.00 ,unknown
KZS62HVFQS7HF2TVJZBJZY625G,,9/28/2021,9/28/2021,1,$30.00 ,unknown
Q108XH2ADM9F4XC3WBM1MTPSJW,,3/4/2023,3/4/2023,1,$660.00 ,unknown
TBE2DAQM8N3H8NP3FMG0VC6A78,,5/26/2018,5/26/2018,1,$75.00 ,unknown
E0P1RWPTED0DQ28SBS6QQESX40,,10/21/2021,10/21/2021,1,$250.00 ,unknown
CAKXZJB05H4514X61PV724YS8G,,2/17/2022,2/17/2022,1,,unknown
AFS3SFK1DQE9DVK8P26GRTEXHG,,9/23/2022,9/23/2022,1,,unknown
5WRWKG5CT5077F9NEWFD3SRPV0,,9/23/2021,9/23/2021,1,$265.00 ,unknown
E3G4A6VRSN1GMXBFNW13ANZ8K0,,8/22/2018,8/22/2018,1,$225.00 ,unknown
H89T3BVASCATKWM67PGS4KWHKM,,2/15/2023,2/15/2023,1,$17.25 ,unknown
4TD749WT3D3EVB1KRR5PM693CM,,3/30/2021,4/24/2021,2,$579.50 ,unknown
JWRG32H35N5JD874P4D2T4PXX0,,9/17/2021,9/28/2021,2,,unknown
3WAGCWM8TX4DS6B2W5CZPNVWAG,,5/6/2021,5/6/2021,1,,unknown
GVX3JCJ7W108985YZR111QB5TG,,4/20/2021,9/20/2022,2,$70.00 ,unknown
VEJ741J8Z11PD8WESJET70SHSM,,5/31/2022,5/31/2022,2,,unknown
THEXWXHR7S46Q3DQHSPK1PEM00,,9/14/2021,9/1/2022,3,$378.00 ,unknown
HKFWT6Q8GD0HXET2QEBDW0Y32R,,11/24/2020,11/24/2020,1,$20.00 ,unknown
BNQ5KZ44VH1ANCGNEW3YEYN2TM,,4/17/2021,4/17/2021,1,,unknown
3KS4S7Z6JH6VK65M0S9PYAJN2C,,7/13/2021,7/13/2021,1,$35.00 ,unknown
AVB8EGPY714JJSVR1Q51WRA66G,,5/30/2018,5/30/2018,1,$11.50 ,unknown
1A944NM4FN4YWSWWNZHAA3AXJ4,,1/16/2017,1/16/2017,2,$40.00 ,unknown
HEZGTW17S977V53JK738Z23VR4,,1/22/2021,1/22/2021,1,$20.00 ,unknown
CCZ0Q98TP52RX56RFB21J45QRW,,2/6/2021,2/6/2021,1,$30.00 ,unknown
SKSQPQD0MS1Z9CSGG0GDVE9GNW,,1/28/2021,1/28/2021,1,$20.00 ,
BYWJGC9JF94Q2QP6VC5M8B3XKG,,1/18/2017,1/18/2017,1,$20.00 ,unknown
CWRVVYZE9N5VAZ9W0A9A3K85M4,,5/29/2018,5/29/2018,1,$50.00 ,
DPB5KTM06N4NJS1WPD82XR047R,,2/9/2017,2/9/2017,1,$20.00 ,unknown
fZj2PLqD9pVYKvJY,,6/6/2015,6/6/2015,1,$35.00 ,unknown
1Z1Y14DZNH2KTJJ6MPH2W04BM4,,1/16/2017,1/16/2017,1,$20.00 ,unknown
5HW7KGZ1KH00EYJC35577FJ5R4,,2/12/2017,2/12/2017,1,$20.00 ,unknown
DMWCHFAHG52SRNRSRGYREYMWZ0,,6/23/2018,6/23/2018,1,$20.00 ,unsubscribed
42BEV0FRKS4R19AJNBBC1QRJAR,,10/23/2019,12/2/2021,3,$110.00 ,
ZR9Q8HNNP502SFNYR41G28PVY4,,8/14/2021,2/2/2022,2,"$1,440.00 ",unknown
1EA78Q3GX96T94GPZZNVY1DHZR,,1/19/2022,1/19/2022,1,$40.00 ,unsubscribed
GZH5745ZZ1296J9GNNP88QCNS4,,10/16/2018,10/16/2018,1,$7.00 ,
MpcsArGMbwyQD3Sp,,6/6/2015,6/6/2015,1,$258.75 ,
3STWCF4KQD5N2QC9MRV901R81M,,9/5/2018,9/5/2018,1,$20.00 ,
HARTGBHMF50E54PE5PGC7F2104,,10/24/2019,10/24/2019,1,$20.00 ,unknown
JM9EP02HVD5Z8JWM135AAH96WW,,6/8/2018,6/8/2018,1,$100.00 ,
95EDM0CCTD0ZH4W80WDR89BQFW,,10/28/2019,10/28/2019,1,$20.00 ,
K0221HVDS92W6GJQGHV27SVHQC,,2/10/2017,2/10/2017,1,$20.00 ,unknown
3WXWHAT5CD5KCGZEHTV4BP8A70,,7/5/2018,7/5/2018,1,$75.00 ,
2MY43B40MN0W1D62DR0BNHJ218,,5/5/2020,5/5/2020,1,$150.00 ,
0PBSBW3SCS5GCYYZW0984VZFQW,,7/16/2016,7/16/2016,1,$180.00 ,unknown
Y3FX3A67HS7QS8RB30JZ0WDSKG,,5/5/2020,5/5/2020,1,$300.00 ,unknown
B4N98WMEJS7TV6QEV2C930P4XR,,6/23/2020,6/23/2020,1,$100.00 ,
08VKBQGWND7ZD802Q5YZDZYKZR,,6/9/2020,6/9/2020,1,$150.00 ,
TR4M0TG0K94YWVF3BZMKSKXWPR,,2/24/2018,2/24/2018,1,$45.00 ,
P6PGKDPPTD6Z75WC88342TVAW0,,10/20/2020,10/20/2020,1,$25.00 ,unknown
3V719YBKBH07B3Z5GFPM454X0M,,10/16/2020,10/16/2020,1,$30.00 ,unknown
B14CWAVNQH1WZCY47KS1XHJKR8,,10/16/2020,10/16/2020,1,$20.00 ,unsubscribed
T5QVFM5JGH47HF8QMEYZ9793NM,,5/7/2020,5/7/2020,1,$20.00 ,unsubscribed
D0A81BB9ZD5SZAPH57GV5Q3HZG,,11/17/2020,11/17/2020,1,$200.00 ,unknown
AWTDWGQP7S791F5N6WDZSDWY9W,,3/18/2020,3/23/2020,2,$10.00 ,unknown
89V77XSFCH3JAXNFCAQC22MTC8,,1/26/2017,1/26/2017,1,$20.00 ,unknown
HAGZZZ5D7S07FESN5R5MXQTWG0,,4/16/2020,4/30/2020,2,$25.00 ,unknown
BZG74W6JEX2J59RD5AT3SD237G,,4/3/2020,4/3/2020,1,$300.00 ,unknown
9YDH5GAXWX1BMHV2193QFXFS34,,2/13/2017,2/13/2017,1,$20.00 ,unknown
PVFNVNRBTD48TRMR65CE8MPZYR,,6/1/2019,6/1/2019,1,$125.00 ,
VBGMX37J0X2GMTRXC53T478G2W,,5/3/2018,5/3/2018,1,$50.00 ,
X0JTYPQPEX6GZ5PRQVTED110MR,,8/20/2020,8/20/2020,1,$200.00 ,
S20A5G6PBS10Q5685M92H822YW,,7/21/2020,7/21/2020,1,$30.00 ,unknown
MTZX6BBDRN413952YBB9HX7RVM,,7/2/2021,7/2/2021,1,$12.00 ,
4506GZEVKN62S1VZR8G99V5QF0,,8/19/2021,8/19/2021,1,$250.00 ,unknown
GWQDH7V2HD1ZQ5EM6RA0V5H9DR,,12/16/2021,12/16/2021,1,,
BYP5N9T87D4EN7NTPD2AY703AR,,10/22/2022,10/22/2022,1,$400.00 ,unknown
PW09B7TPW92T74P2RE1PYG3XV0,,5/10/2022,5/10/2022,1,,
DJM76T5NED0XN40245KGG5M1H8,,5/26/2022,5/26/2022,1,$10.00 ,
10WAEPCN5509XCKGT772B7AZ6R,,6/11/2022,6/11/2022,1,$10.00 ,
GJAWB6SEZN09DBW5T6ESHRXHRW,,9/14/2021,9/14/2021,1,$300.00 ,bounced
QS42KD63S51P0XVFT0KSPBGWRR,,4/28/2018,3/26/2022,2,$55.00 ,unknown
SSS75VWRD530D6HE9BRS6C4TRC,,7/9/2022,7/9/2022,1,$375.00 ,unknown
99TRDVV7D16NN8A6CNAZBNZXTG,,7/27/2022,7/27/2022,1,$27.60 ,
F98VMRJHK17MB53FFQN1ZJ5FP4,,11/5/2022,11/5/2022,1,$419.00 ,unknown
JC7FS05P2X0B57ZEHWRH75E3RG,,8/19/2021,11/22/2022,2,$85.00 ,unknown
EB458KH34TPJJSQFMKF8H0N774,,,,0, $-   ,unknown
ESBDDF3M312G0MECGZKGYJ70K4,,2/4/2017,1/29/2021,3,$100.00 ,bounced
Y4Q8QZS1B3AVX4P62K0YXFXN1C,,10/7/2022,10/7/2022,1,,
HVYTNMBMKJKBYXTMDGT2H60Z3R,,12/16/2022,12/16/2022,1,,
7XK75KT5NX07NE2FG4D5RZRTDM,,7/13/2021,12/16/2022,3,$221.00 ,unknown
KKVK5N94DQ4DVZFJX37FAZ0PK4,,12/31/2022,12/31/2022,1,,
FCEA854MRYYET5MSS79APZR5ZW,,1/11/2023,1/11/2023,1,$35.00 ,
HF3KBMGXQH09QC7FJGQF0V2ABW,,2/7/2023,2/7/2023,1,$400.00 ,unknown
0RSCFJ53TNYW6Z8BPWC48348K0,,2/15/2023,2/15/2023,1,$75.00 ,unknown
NYRGP7YWA949F8WRYGQK0WDZDC,,10/11/2020,1/21/2021,2,$40.00 ,
T8M434W13KKJ1S8A9Q1F39QRXM,,2/22/2023,2/25/2023,2,$566.00 ,unknown
2XP7NKKMGN3AXF6HWFVCSVHF20,,1/31/2022,1/31/2022,1,$40.00 ,unknown
EK36RXQ0J566Z2P78D6RJNHVG0,,11/11/2022,3/11/2023,2,$380.00 ,unknown
RNQ9D9TWBWWNXCT35Q6V2M2328,,1/18/2023,1/18/2023,1,$151.00 ,unknown
J4AN6R60554YMGJGK1YCBEZ3S0,,3/28/2018,3/28/2018,1,$18.40 ,unknown
6F2WDGPVX90TPXRB0QWTS5JK6M,,1/18/2017,1/18/2017,1,$20.00 ,unknown
AYWVDZM2AS0H8Q6CB0W3SD4ECW,,1/17/2017,1/17/2017,1,$20.00 ,
3F8PSGR5QH24K8MW4CVBEM36RW,,12/13/2019,12/13/2019,1,$25.00 ,unknown
6M1Z40WP3X2V2MK359N6NAWKV4,,1/18/2017,1/19/2017,2,$40.00 ,
8GZYW2BN212T3EEEW86XXJF4V8,,10/16/2019,10/16/2019,1,$20.00 ,
Z7Z0P2EWPN74EYRE0V5Q5P8V44,,7/16/2015,7/16/2015,1,$10.00 ,unknown
S7S141BP6S1FWPZV54QGHD0WY4,,2/8/2017,2/8/2017,1,$20.00 ,
FVM84Z5MJD62TRKQ2KKWGHH4SC,,1/16/2017,1/16/2017,3,$60.00 ,unknown
DSHM714Q1H6DMQ4ZFYHJWED5GW,,1/31/2017,1/31/2017,1,$20.00 ,unknown
AfcG7CMQ1lthnPyD,,4/18/2015,4/18/2015,1,$50.00 ,unknown
GPGSD3WX8X6CAN6SH085HSZD54,,2/1/2017,2/1/2017,1,$20.00 ,bounced
HJCW61ED452RZ6MP6B8FZGFGTM,,10/9/2020,10/9/2020,3,$80.00 ,unknown
071M0X3MDN6XVBD93CKEQDK49R,,10/13/2020,10/13/2020,1,$350.00 ,unknown
CPDWV2P9H10EF67R866H3NYEJM,,10/28/2020,10/28/2020,1,$20.00 ,unknown
BXWX6R6DA154351Z9EPH5D6H34,,10/20/2020,10/20/2020,1,$20.00 ,unknown
XF76DHW3Y15WX05K53N4FFQKY8,,10/15/2020,10/15/2020,1,$20.00 ,
5MN8ZK80GD0KF0MBQSZ5X3GQSG,,10/15/2020,10/15/2020,2,$40.00 ,
27N5CTFYDH7DNBHX715F0S5HQC,,2/4/2020,2/4/2020,1,$20.00 ,unknown
3TN97J2TQ5073FAJAWJN4W4VHW,,11/3/2020,11/3/2020,1,$50.00 ,unknown
TAJARVNAPS5FNE7RCVA069SGG8,,11/17/2020,11/17/2020,1,$115.00 ,unknown
CF58SB8J6N7TQ5YBW4YG5E13K0,,8/12/2020,8/12/2020,1,$25.00 ,unknown
1KSCNTF56S4NAT1992X2Y57JJ4,,2/3/2017,2/3/2017,1,$20.00 ,
K2ACBV45BH76PW5PA7T288NH08,,1/31/2017,1/31/2017,1,$20.00 ,
S8SM5MK3013N4X0MC8Z59N463R,,2/5/2017,2/5/2017,1,$20.00 ,
SRA92BT8RN1ZJS6RN82XE4F5WG,,1/31/2017,1/31/2017,1,$20.00 ,
DE9VYQCV8529TJXFW01211AFRR,,6/8/2018,6/8/2018,1,$170.00 ,
ESYG0NFXGX67JTR14T6XA23T68,,2/1/2017,10/27/2019,2,$40.00 ,unknown
G2Q8JQJ1E55N5EPA2G57S81XT8,,2/25/2020,2/25/2020,1,$100.00 ,
7DYYS2R4Q90A3E97RWE96DBDQW,,4/14/2020,4/14/2020,1,$30.00 ,unknown
Z46526J7N14933W2JSARW4NJKR,,4/14/2020,4/14/2020,1,$250.00 ,
4M3RWTJPZ558PMHYH3DF64506R,,2/8/2017,2/8/2017,1,$20.00 ,
NGJBW3QMJ109AGVAA6B8QZ0JY8,,7/6/2018,7/6/2018,1,$15.00 ,unknown
1F1X25194S7W8Y6C6V8EP3AJSR,,1/19/2017,1/19/2017,1,$20.00 ,unknown
